"Action","Action"
"Additional information","Additional information"
"An amount on which to change the balance","An amount on which to change the balance"
"Balance","Balance"
"Balance Change","Balance Change"
"Balance History","Balance History"
"Balance history cannot be saved without existing balance.","Balance history cannot be saved without existing balance."
"By admin: %s.","By admin: %s."
"Created","Created"
"Customer ID must be specified.","Customer ID must be specified."
"Customer is not set or does not exist.","Customer is not set or does not exist."
"Customer notified?","Customer notified?"
"Date","Date"
"Enable Store Credit Functionality","Enable Store Credit Functionality"
"Failed to initialize customer","Failed to initialize customer"
"In order to send email notification, the Store ID must be set.","In order to send email notification, the Store ID must be set."
"No","No"
"Notified","Notified"
"Notify customer by email","Notify customer by email"
"Order #%s","Order #%s"
"Refund Money to Store Credit","Refund Money to Store Credit"
"Refund Store Credit to Store Credit","Refund Store Credit to Store Credit"
"Refund to Store Credit","Refund to Store Credit"
"Refunded","Refunded"
"Refunded to Store Credit","Refunded to Store Credit"
"Remove","Remove"
"Send email from the following Store View","Send email from the following Store View"
"Send email notification from the following Store View","Send email notification from the following Store View"
"Set Store ID as well.","Set Store ID as well."
"Show Store Credit History to Customers","Show Store Credit History to Customers"
"Store Credit","Store Credit"
"Store Credit Balance","Store Credit Balance"
"Store Credit Options","Store Credit Options"
"Store Credit Update","Store Credit Update"
"Store Credit Update Email Sender","Store Credit Update Email Sender"
"Store Credit Update Email Template","Store Credit Update Email Template"
"Store Credit payment is not being used in your shopping cart.","Store Credit payment is not being used in your shopping cart."
"Store Credit payment was successfully removed from your shopping cart.","Store Credit payment was successfully removed from your shopping cart."
"There is no creditmemo set to balance model.","There is no creditmemo set to balance model."
"There is no order set to balance model.","There is no order set to balance model."
"Total:","Total:"
"Unknown balance history action code","Unknown balance history action code"
"Update Balance","Update Balance"
"Updated","Updated"
"Use Store Credit","Use Store Credit"
"Use Store Credit (%s available)","Use Store Credit (%s available)"
"Used","Used"
"Website","Website"
"Website ID must be set.","Website ID must be set."
"You don't have enough store credit to complete this order.","You don't have enough store credit to complete this order."
"Your current balance is:","Your current balance is:"
"available","available"
