N/A,N/D
Invalid data,Nieprawidłowe dane
Paypal Checkout,Płatność Paypal
Please select a valid shipping method,Wybierz prawidłową formę wysyłki.
Sale,Sprzedaż
Discover,Discover
Amex,Amex
Visa,Visa
Problem during communication with PayPal,Problem podczas komunikacji z serwerem PayPal
MasterCard,MasterCard
There was an error during communication with Paypal: %s - %s,Wystąpił błąd w trakcie komunikacji z Paypal: %s - %s
There was an error connecting to the Paypal server: %s,Nie udało się połączyć z serwerem Paypal: %s
Order,Zamówienie
Authorization,Autoryzacja
Change Payment Method,Zmień formę płatności
Update Shipping Method,Uaktualnij formę wysyłki
Payment Method,Forma płatności
Place an Order,Złóż zamówienie
Shipping Method,Forma wysyłki
Billing Information,Informacje o płatności
"Sorry, no quotes are available for this order at this time.,""Przepraszamy, nie udało się określić danych dla zamówienia."""
Price,Cena
Shipping Information,Informacje o wysyłce
Qty,Ilość
Review Order,Podgląd zamówienia
Edit Shopping Cart,Edytuj produkty w koszyku
Change Shipping Address,Zmień adres dla wysyłki
Product Name,Nazwa produktu
PayPal Account,Konto PayPal
Your billing address will be ignored and you will be redirected to PayPal website,Twój adres płatnika zostanie pominięty i zostaniesz przekierowany na stronę Paypal
Items in Your Shopping Cart,Produkty znajdujące się w koszyku
Subtotal,Wartość produktów
Shipping Address,Adres do wysyłki
Please select a shipping method...,Wybierz formę wysyłki...
