Quantity,数量
No,否
Action,Action
Delete,删除
Yes,是
From,来自
Website,Website
"All Websites",所有网站
N/A,N/A
Ordered,已下单
Invoiced,已出发票
"In stock","In stock"
"Out of stock","Out of stock"
Availability:,Availability:
"Use Config Settings",使用配置设置
Minimum,Minimum
Maximum,Maximum
"Gift Card Information",礼品卡信息
Virtual,虚拟的
Physical,物理
Combined,已组合
"Add Amount",添加数量
"Gift Card Type",礼品卡类型
"Gift Card Sender",礼品卡发送者
"Gift Card Recipient",礼品卡收件人
"Gift Card Message",礼品卡信息
"Gift Card Lifetime",礼品卡有效期
"Gift Card Is Redeemable",礼品卡可兑换
"We cannot create this gift card.","We cannot create this gift card."
"Gift Card Accounts",礼品卡帐户
"Duplicate amount found.","Duplicate amount found."
"Something went wrong  preparing the gift card.","Something went wrong  preparing the gift card."
"Please specify a gift card amount.","Please specify a gift card amount."
"Please specify all the required information.",请指定所有必要信息。
"Gift Card max amount is %1","Gift Card max amount is %1"
"Gift Card min amount is %1","Gift Card min amount is %1"
"Please specify a recipient name.","Please specify a recipient name."
"Please specify a sender name.","Please specify a sender name."
"Please specify a recipient email.","Please specify a recipient email."
"Please specify a sender email.","Please specify a sender email."
"Some gift card accounts were not created properly. You can create gift card accounts manually <a href=""%1"">here</a>.","Some gift card accounts were not created properly. You can create gift card accounts manually <a href=""%1"">here</a>."
Amount,数量
"Choose an Amount...",选择数量...
"Other Amount...",其他数量...
"Amount in %1","Amount in %1"
"Sender Name",发送人姓名
"Sender Email",发送人邮件
"Recipient Name",收件人姓名
"Recipient Email",收件人邮件
Message,信息
"Maximum length of the message is %1 characters.","Maximum length of the message is %1 characters."
"Messaging and Lifetime","Messaging and Lifetime"
"Treat Balance as Store Credit","Treat Balance as Store Credit"
"Lifetime (days)",有效期（天）
"Allow Message",允许信息
"Email Template",电子邮件模板
"Delete Amount",删除数量
"Minimum: %1","Minimum: %1"
"Maximum: %1","Maximum: %1"
Redeemable,Redeemable
"Gift Card Email Settings","Gift Card Email Settings"
"Gift Card Notification Email Sender","Gift Card Notification Email Sender"
"Gift Card Notification Email Template","Gift Card Notification Email Template"
"Gift Card General Settings","Gift Card General Settings"
"If empty no expiration.","If empty no expiration."
"Allow Gift Message","Allow Gift Message"
"Gift Message Maximum Length","Gift Message Maximum Length"
"Generate Gift Card Account when Order Item is","Generate Gift Card Account when Order Item is"
